,Id,Name,NodeType,Fullname,Signature,Filename,Code,LineNumber,LineNumberEnd,ColumnNumber,ColumnNumberEnd,LineOfCode,NumberOfOperators,SetOfOperators,NumberOfOperands,SetOfOperands,FanIn,FanOut,McCabe,AccCyc,ConCf,ConDf,ConZc,ConRf,ConVal,Parma,ParmaIn,ParmaOut,RetType
0,24577,ngx_log_error,1,ngx_log_error,"ANY ngx_log_error (ngx_uint_t,ngx_log_t*,ngx_err_t,char*...)",core\ngx_log.c,"ngx_log_error(ngx_uint_t level, ngx_log_t *log, ngx_err_t err,
    const char *fmt, ...)
{
    va_list  args;

    if (log->log_level >= level) {
        va_start(args, fmt);
        ngx_log_error_core(level, log, err, fmt, args);
        va_end(args);
    }
}",216.0,226.0,1.0,1.0,11.0,2,2,10,5,216,1,2,2,0,1,,0,0,8,4,4,ANY
1,102401,ngx_http_autoindex_jsonp_callback,1,ngx_http_autoindex_jsonp_callback,"ngx_int_t ngx_http_autoindex_jsonp_callback (ngx_http_request_t*,ngx_str_t*)",http\modules\ngx_http_autoindex_module.c,"static ngx_int_t
ngx_http_autoindex_jsonp_callback(ngx_http_request_t *r, ngx_str_t *callback)
{
    u_char      *p, c, ch;
    ngx_uint_t   i;

    if (ngx_http_arg(r, (u_char *) ""callback"", 8, callback) != NGX_OK) {
        callback->len = 0;
        return NGX_OK;
    }

    if (callback->len > 128) {
        ngx_log_error(NGX_LOG_INFO, r->connection->log, 0,
                      ""client sent too long callback name: \""%V\"""", callback);
        return NGX_DECLINED;
    }

    p = callback->data;

    for (i = 0; i < callback->len; i++) {
        ch = p[i];

        c = (u_char) (ch | 0x20);
        if (c >= 'a' && c <= 'z') {
            continue;
        }

        if ((ch >= '0' && ch <= '9') || ch == '_' || ch == '.') {
            continue;
        }

        ngx_log_error(NGX_LOG_INFO, r->connection->log, 0,
                      ""client sent invalid callback name: \""%V\"""", callback);

        return NGX_DECLINED;
    }

    return NGX_OK;
}",812.0,850.0,1.0,1.0,39.0,0,0,0,0,1,0,1,1,0,0,,0,0,4,2,2,ngx_int_t
2,151553,ngx_http_headers_filter_module,2,http\modules\ngx_http_headers_filter_module.c.ngx_http_headers_filter_module,,http\modules\ngx_http_headers_filter_module.c,ngx_module_t ngx_http_headers_filter_module,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
3,40964,pattern,3,ngx_regex_compile_t.pattern,,core\ngx_regex.h,pattern,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,6,0,1,1,0,0,,0,0,0,0,0,
4,40965,pool,3,ngx_regex_compile_t.pool,,core\ngx_regex.h,*pool,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
5,40966,options,3,ngx_regex_compile_t.options,,core\ngx_regex.h,options,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,
6,40967,regex,3,ngx_regex_compile_t.regex,,core\ngx_regex.h,*regex,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,4,0,1,1,0,0,,0,0,0,0,0,
7,40968,captures,3,ngx_regex_compile_t.captures,,core\ngx_regex.h,captures,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
8,40969,named_captures,3,ngx_regex_compile_t.named_captures,,core\ngx_regex.h,named_captures,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
9,40970,name_size,3,ngx_regex_compile_t.name_size,,core\ngx_regex.h,name_size,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,
10,40971,names,3,ngx_regex_compile_t.names,,core\ngx_regex.h,*names,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,
11,40972,err,3,ngx_regex_compile_t.err,,core\ngx_regex.h,err,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,12,0,1,1,0,0,,0,0,0,0,0,
12,13,ngx_show_version_info,1,ngx_show_version_info,void ngx_show_version_info (void),core\nginx.c,"static void
ngx_show_version_info(void)
{
    ngx_write_stderr(""nginx version: "" NGINX_VER_BUILD NGX_LINEFEED);

    if (ngx_show_help) {
        ngx_write_stderr(
            ""Usage: nginx [-?hvVtTq] [-s signal] [-p prefix]"" NGX_LINEFEED
            ""             [-e filename] [-c filename] [-g directives]""
                          NGX_LINEFEED NGX_LINEFEED
            ""Options:"" NGX_LINEFEED
            ""  -?,-h         : this help"" NGX_LINEFEED
            ""  -v            : show version and exit"" NGX_LINEFEED
            ""  -V            : show version and configure options then exit""
                               NGX_LINEFEED
            ""  -t            : test configuration and exit"" NGX_LINEFEED
            ""  -T            : test configuration, dump it and exit""
                               NGX_LINEFEED
            ""  -q            : suppress non-error messages ""
                               ""during configuration testing"" NGX_LINEFEED
            ""  -s signal     : sen...",390.0,455.0,1.0,1.0,66.0,0,0,0,0,1,0,1,1,0,0,,0,0,2,1,1,void
13,299013,buf,3,ngx_http_request_body_t.buf,,http\ngx_http_request.h,*buf,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
14,40975,regex,3,ngx_regex_elt_t.regex,,core\ngx_regex.h,*regex,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,
15,40976,name,3,ngx_regex_elt_t.name,,core\ngx_regex.h,*name,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,
16,61449,ngx_sprintf,1,ngx_sprintf,"ANY ngx_sprintf (u_char*,char*...)",core\ngx_string.c,"ngx_sprintf(u_char *buf, const char *fmt, ...)
{
    u_char   *p;
    va_list   args;

    va_start(args, fmt);
    p = ngx_vslprintf(buf, (void *) -1, fmt, args);
    va_end(args);

    return p;
}",123.0,133.0,1.0,1.0,11.0,3,3,8,4,28,1,1,1,0,1,,0,1,4,2,2,ANY
17,18,ngx_add_inherited_sockets,1,ngx_add_inherited_sockets,ngx_int_t ngx_add_inherited_sockets (ngx_cycle_t*),core\nginx.c,"static ngx_int_t
ngx_add_inherited_sockets(ngx_cycle_t *cycle)
{
    u_char           *p, *v, *inherited;
    ngx_int_t         s;
    ngx_listening_t  *ls;

    inherited = (u_char *) getenv(NGINX_VAR);

    if (inherited == NULL) {
        return NGX_OK;
    }

    ngx_log_error(NGX_LOG_NOTICE, cycle->log, 0,
                  ""using inherited sockets from \""%s\"""", inherited);

    if (ngx_array_init(&cycle->listening, cycle->pool, 10,
                       sizeof(ngx_listening_t))
        != NGX_OK)
    {
        return NGX_ERROR;
    }

    for (p = inherited, v = p; *p; p++) {
        if (*p == ':' || *p == ';') {
            s = ngx_atoi(v, p - v);
            if (s == NGX_ERROR) {
                ngx_log_error(NGX_LOG_EMERG, cycle->log, 0,
                              ""invalid socket number \""%s\"" in "" NGINX_VAR
                              "" environment variable, ignoring the rest""
                              "" of the variable"", v);
                break;
            }
...",458.0,515.0,1.0,1.0,58.0,0,0,0,0,1,0,1,1,0,0,,0,0,2,1,1,ngx_int_t
18,299019,post_handler,3,ngx_http_request_body_t.post_handler,,http\ngx_http_request.h,post_handler,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,
19,94220,ngx_ssl_ocsp_get_status,1,ngx_ssl_ocsp_get_status,"ngx_int_t ngx_ssl_ocsp_get_status (ngx_connection_t*,char**)",event\ngx_event_openssl_stapling.c,"ngx_int_t
ngx_ssl_ocsp_get_status(ngx_connection_t *c, const char **s)
{
    return NGX_OK;
}",2758.0,2762.0,1.0,1.0,5.0,0,0,0,0,1,0,1,1,0,0,,0,0,4,2,2,ngx_int_t
20,8213,ngx_conf_deprecated,1,ngx_conf_deprecated,"char* ngx_conf_deprecated (ngx_conf_t*,void*,void*)",core\ngx_conf_file.c,"char *
ngx_conf_deprecated(ngx_conf_t *cf, void *post, void *data)
{
    ngx_conf_deprecated_t  *d = post;

    ngx_conf_log_error(NGX_LOG_WARN, cf, 0,
                       ""the \""%s\"" directive is deprecated, ""
                       ""use the \""%s\"" directive instead"",
                       d->old_name, d->new_name);

    return NGX_CONF_OK;
}",1445.0,1456.0,1.0,1.0,12.0,3,2,7,5,0,3,1,1,0,1,,0,2,6,3,3,char*
21,102414,ngx_http_autoindex_error,1,ngx_http_autoindex_error,"ngx_int_t ngx_http_autoindex_error (ngx_http_request_t*,ngx_dir_t*,ngx_str_t*)",http\modules\ngx_http_autoindex_module.c,"static ngx_int_t
ngx_http_autoindex_error(ngx_http_request_t *r, ngx_dir_t *dir, ngx_str_t *name)
{
    if (ngx_close_dir(dir) == NGX_ERROR) {
        ngx_log_error(NGX_LOG_ALERT, r->connection->log, ngx_errno,
                      ngx_close_dir_n "" \""%V\"" failed"", name);
    }

    return r->header_sent ? NGX_ERROR : NGX_HTTP_INTERNAL_SERVER_ERROR;
}",1009.0,1018.0,1.0,1.0,10.0,0,0,0,0,7,0,1,1,0,0,,0,0,6,3,3,ngx_int_t
22,405519,ngx_write_channel,1,ngx_write_channel,"ngx_int_t ngx_write_channel (ngx_socket_t,ngx_channel_t*,size_t,ngx_log_t*)",os\unix\ngx_channel.c,"ngx_int_t
ngx_write_channel(ngx_socket_t s, ngx_channel_t *ch, size_t size,
    ngx_log_t *log)
{
    ssize_t             n;
    ngx_err_t           err;
    struct iovec        iov[1];
    struct msghdr       msg;

#if (NGX_HAVE_MSGHDR_MSG_CONTROL)

    union {
        struct cmsghdr  cm;
        char            space[CMSG_SPACE(sizeof(int))];
    } cmsg;

    if (ch->fd == -1) {
        msg.msg_control = NULL;
        msg.msg_controllen = 0;

    } else {
        msg.msg_control = (caddr_t) &cmsg;
        msg.msg_controllen = sizeof(cmsg);

        ngx_memzero(&cmsg, sizeof(cmsg));

        cmsg.cm.cmsg_len = CMSG_LEN(sizeof(int));
        cmsg.cm.cmsg_level = SOL_SOCKET;
        cmsg.cm.cmsg_type = SCM_RIGHTS;

        /*
         * We have to use ngx_memcpy() instead of simple
         *   *(int *) CMSG_DATA(&cmsg.cm) = ch->fd;
         * because some gcc 4.4 with -O2/3/s optimization issues the warning:
         *   dereferencing type-punned pointer will break strict-aliasing r...",13.0,92.0,1.0,1.0,80.0,28,8,28,15,0,2,4,5,1,1,,0,1,8,4,4,ngx_int_t
23,299025,conf_ctx,3,ngx_http_connection_t.conf_ctx,,http\ngx_http_request.h,*conf_ctx,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,3,0,1,1,0,0,,0,0,0,0,0,
