5,METHOD,acorn_version.hpp:<global>,TYPE_DECL,<global>,1,31,acorn_version.hpp,acorn_version.hpp:<global>,,false,1,6,<global>,,,1,
14,METHOD,aliased_buffer-inl.hpp:<global>,TYPE_DECL,<global>,1,36,aliased_buffer-inl.hpp,aliased_buffer-inl.hpp:<global>,,false,1,243,<global>,,,1,
25,METHOD,aliased_buffer.hpp:<global>,TYPE_DECL,<global>,1,32,aliased_buffer.hpp,aliased_buffer.hpp:<global>,,false,1,206,<global>,,,1,
36,METHOD,aliased_struct-inl.hpp:<global>,TYPE_DECL,<global>,1,36,aliased_struct-inl.hpp,aliased_struct-inl.hpp:<global>,,false,1,54,<global>,,,1,
47,METHOD,aliased_struct.hpp:<global>,TYPE_DECL,<global>,1,32,aliased_struct.hpp,aliased_struct.hpp:<global>,,false,1,63,<global>,,,1,
56,METHOD,api\async_resource.cc:<global>,TYPE_DECL,<global>,1,59,node.hpp,api\async_resource.cc:<global>,,false,1,70,<global>,,,1,
59,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"AsyncResource::AsyncResource(Isolate* isolate,
                             Local<Object> resource,
                             const char* name,
                             async_id trigger_async_id)
    : env_(Environment::GetCurrent(isolate)),
      resource_(isolate, resource) {
  CHECK_NOT_NULL(env_);
  async_context_ = EmitAsyncInit(isolate, resource, name,
                                 trigger_async_id);
}",1,1,api\async_resource.cc,node.AsyncResource.AsyncResource,,false,14,23,AsyncResource,,,1,"ANY node.AsyncResource.AsyncResource (Isolate*,Local<Object>,char*,async_id)"
76,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"AsyncResource::~AsyncResource() {
  EmitAsyncDestroy(env_, async_context_);
}",1,1,api\async_resource.cc,node.AsyncResource.~AsyncResource,,false,25,27,~AsyncResource,,,2,ANY node.AsyncResource.~AsyncResource ()
83,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"MaybeLocal<Value> AsyncResource::MakeCallback(Local<Function> callback,
                                              int argc,
                                              Local<Value>* argv) {
  return node::MakeCallback(env_->isolate(), get_resource(),
                            callback, argc, argv,
                            async_context_);
}",1,1,api\async_resource.cc,node.AsyncResource.MakeCallback,,false,29,35,MakeCallback,,,3,"MaybeLocal<Value> node.AsyncResource.MakeCallback (Local<Function>,int,Local<Value>*)"
104,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"MaybeLocal<Value> AsyncResource::MakeCallback(const char* method,
                                              int argc,
                                              Local<Value>* argv) {
  return node::MakeCallback(env_->isolate(), get_resource(),
                            method, argc, argv,
                            async_context_);
}",1,1,api\async_resource.cc,node.AsyncResource.MakeCallback,,false,37,43,MakeCallback,,,4,"MaybeLocal<Value> node.AsyncResource.MakeCallback (char*,int,Local<Value>*)"
125,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"MaybeLocal<Value> AsyncResource::MakeCallback(Local<String> symbol,
                                              int argc,
                                              Local<Value>* argv) {
  return node::MakeCallback(env_->isolate(), get_resource(),
                            symbol, argc, argv,
                            async_context_);
}",1,1,api\async_resource.cc,node.AsyncResource.MakeCallback,,false,45,51,MakeCallback,,,5,"MaybeLocal<Value> node.AsyncResource.MakeCallback (Local<String>,int,Local<Value>*)"
146,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"Local<Object> AsyncResource::get_resource() {
  return resource_.Get(env_->isolate());
}",1,1,api\async_resource.cc,node.AsyncResource.get_resource,,false,53,55,get_resource,,,6,Local<Object> node.AsyncResource.get_resource ()
159,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"async_id AsyncResource::get_async_id() const {
  return async_context_.async_id;
}",1,1,api\async_resource.cc,node.AsyncResource.get_async_id,,false,57,59,get_async_id,,,7,async_id node.AsyncResource.get_async_id ()
167,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"async_id AsyncResource::get_trigger_async_id() const {
  return async_context_.trigger_async_id;
}",1,1,api\async_resource.cc,node.AsyncResource.get_trigger_async_id,,false,61,63,get_trigger_async_id,,,8,async_id node.AsyncResource.get_trigger_async_id ()
175,METHOD,api\async_resource.cc:<global>,TYPE_DECL,"AsyncResource::CallbackScope::CallbackScope(AsyncResource* res)
    : node::CallbackScope(res->env_,
                          res->resource_.Get(res->env_->isolate()),
                          res->async_context_) {}",1,49,api\async_resource.cc,node.AsyncResource.CallbackScope.CallbackScope,,false,65,68,CallbackScope,,,9,ANY node.AsyncResource.CallbackScope.CallbackScope (AsyncResource*)
181,METHOD,api\callback.cc:<global>,TYPE_DECL,"[&]() {
    if (env_->is_stopping()) {
      MarkAsFailed();
      env_->async_hooks()->clear_async_id_stack();
    }
  }",33,3,api\callback.cc,node.InternalCallbackScope.Close.<lambda>0,,false,103,108,<lambda>0,,,1,ANY node.InternalCallbackScope.Close.<lambda>0 ()
201,METHOD,api\callback.cc:<global>,TYPE_DECL,[&]() { isolate->SetIdle(true); },28,60,api\callback.cc,node.InternalCallbackScope.Close.<lambda>1,,false,114,114,<lambda>1,,,1,ANY node.InternalCallbackScope.Close.<lambda>1 ()
212,METHOD,api\callback.cc:<global>,TYPE_DECL,[&]() { env_->RunWeakRefCleanup(); },39,74,api\callback.cc,node.InternalCallbackScope.Close.<lambda>2,,false,133,133,<lambda>2,,,1,ANY node.InternalCallbackScope.Close.<lambda>2 ()
230,METHOD,api\callback.cc:<global>,TYPE_DECL,<global>,1,59,node.hpp,api\callback.cc:<global>,,false,1,360,<global>,,,1,
233,METHOD,api\callback.cc:<global>,TYPE_DECL,"CallbackScope::CallbackScope(Isolate* isolate,
                             Local<Object> object,
                             async_context async_context)
  : CallbackScope(Environment::GetCurrent(isolate), object, async_context) {}",1,77,api\callback.cc,node.CallbackScope.CallbackScope,,false,19,22,CallbackScope,,,1,"ANY node.CallbackScope.CallbackScope (Isolate*,Local<Object>,async_context)"
240,METHOD,api\callback.cc:<global>,TYPE_DECL,"CallbackScope::CallbackScope(Environment* env,
                             Local<Object> object,
                             async_context asyncContext)
  : private_(new InternalCallbackScope(env,
                                       object,
                                       asyncContext)),
    try_catch_(env->isolate()) {
  try_catch_.SetVerbose(true);
}",1,1,api\callback.cc,node.CallbackScope.CallbackScope,,false,24,32,CallbackScope,,,2,"ANY node.CallbackScope.CallbackScope (Environment*,Local<Object>,async_context)"
252,METHOD,api\callback.cc:<global>,TYPE_DECL,"CallbackScope::~CallbackScope() {
  if (try_catch_.HasCaught())
    private_->MarkAsFailed();
  delete private_;
}",1,1,api\callback.cc,node.CallbackScope.~CallbackScope,,false,34,38,~CallbackScope,,,3,ANY node.CallbackScope.~CallbackScope ()
