10,TYPE_DECL,,core\nginx.c:<global>,NAMESPACE_BLOCK,<global>,1,core\nginx.c,core\nginx.c:<global>,,false,1,<global>,4
3114,TYPE_DECL,,core\nginx.h:<global>,NAMESPACE_BLOCK,<global>,1,core\nginx.h,core\nginx.h:<global>,,false,1,<global>,1
3123,TYPE_DECL,,core\ngx_array.c:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_array.c,core\ngx_array.c:<global>,,false,1,<global>,3
3520,TYPE_DECL,,core\ngx_array.h:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_array.h,core\ngx_array.h:<global>,,false,1,<global>,3
3523,TYPE_DECL,ngx_array_t,,,"typedef struct {
    void        *elts;
    ngx_uint_t   nelts;
    size_t       size;
    ngx_uint_t   nalloc;
    ngx_pool_t  *pool;
}",1,core\ngx_array.h,ngx_array_t,,false,16,ngx_array_t,1
3609,TYPE_DECL,,core\ngx_buf.c:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_buf.c,core\ngx_buf.c:<global>,,false,1,<global>,3
4364,TYPE_DECL,,core\ngx_buf.h:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_buf.h,core\ngx_buf.h:<global>,,false,1,<global>,3
4367,TYPE_DECL,void*,,,typedef void *            ngx_buf_tag_t;,14,core\ngx_buf.h,ngx_buf_tag_t,,false,16,ngx_buf_tag_t,1
4368,TYPE_DECL,ngx_buf_t,,,typedef struct ngx_buf_s,1,core\ngx_buf.h,ngx_buf_s,,false,18,ngx_buf_s,2
4369,TYPE_DECL,ngx_buf_s,,,typedef struct ngx_buf_s  ngx_buf_t;,27,core\ngx_buf.h,ngx_buf_t,,false,18,ngx_buf_t,3
4370,TYPE_DECL,,,,"struct ngx_buf_s {
    u_char          *pos;
    u_char          *last;
    off_t            file_pos;
    off_t            file_last;

    u_char          *start;         /* start of buffer */
    u_char          *end;           /* end of buffer */
    ngx_buf_tag_t    tag;
    ngx_file_t      *file;
    ngx_buf_t       *shadow;


    /* the buf's content could be changed */
    unsigned         temporary:1;

    /*
     * the buf's content is in a memory cache or in a read only memory
     * and must not be changed
     */
    unsigned         memory:1;

    /* the buf's content is mmap()ed and must not be changed */
    unsigned         mmap:1;

    unsigned         recycled:1;
    unsigned         in_file:1;
    unsigned         flush:1;
    unsigned         sync:1;
    unsigned         last_buf:1;
    unsigned         last_in_chain:1;

    unsigned         last_shadow:1;
    unsigned         temp_file:1;

    /* STUB */ int   num;
}",1,core\ngx_buf.h,ngx_buf_s,,false,20,ngx_buf_s,4
4392,TYPE_DECL,,,,"struct ngx_chain_s {
    ngx_buf_t    *buf;
    ngx_chain_t  *next;
}",1,core\ngx_buf.h,ngx_chain_s,,false,59,ngx_chain_s,5
4395,TYPE_DECL,ngx_bufs_t,,,"typedef struct {
    ngx_int_t    num;
    size_t       size;
}",1,core\ngx_buf.h,ngx_bufs_t,,false,65,ngx_bufs_t,6
4399,TYPE_DECL,ngx_output_chain_ctx_t,,,typedef struct ngx_output_chain_ctx_s,1,core\ngx_buf.h,ngx_output_chain_ctx_s,,false,71,ngx_output_chain_ctx_s,8
4400,TYPE_DECL,ngx_output_chain_ctx_s,,,typedef struct ngx_output_chain_ctx_s  ngx_output_chain_ctx_t;,40,core\ngx_buf.h,ngx_output_chain_ctx_t,,false,71,ngx_output_chain_ctx_t,9
