15,METHOD,db\autocompact_test.cc:<global>,TYPE_DECL,<global>,1,1,db\autocompact_test.cc,db\autocompact_test.cc:<global>,,false,1,118,<global>,,,1,
23,METHOD,leveldb.AutoCompactTest,TYPE_DECL,"AutoCompactTest() {
    dbname_ = test::TmpDir() + ""/autocompact_test"";
    tiny_cache_ = NewLRUCache(100);
    options_.block_cache = tiny_cache_;
    DestroyDB(dbname_, options_);
    options_.create_if_missing = true;
    options_.compression = kNoCompression;
    ASSERT_OK(DB::Open(options_, dbname_, &db_));
  }",3,4,db\autocompact_test.cc,leveldb.AutoCompactTest.AutoCompactTest,,false,20,28,AutoCompactTest,,,5,ANY leveldb.AutoCompactTest.AutoCompactTest ()
78,METHOD,leveldb.AutoCompactTest,TYPE_DECL,"~AutoCompactTest() {
    delete db_;
    DestroyDB(dbname_, Options());
    delete tiny_cache_;
  }",3,3,db\autocompact_test.cc,leveldb.AutoCompactTest.~AutoCompactTest,,false,30,34,~AutoCompactTest,,,6,ANY leveldb.AutoCompactTest.~AutoCompactTest ()
89,METHOD,leveldb.AutoCompactTest,TYPE_DECL,"std::string Key(int i) {
    char buf[100];
    snprintf(buf, sizeof(buf), ""key%06d"", i);
    return std::string(buf);
  }",3,3,db\autocompact_test.cc,leveldb.AutoCompactTest.Key,,false,36,40,Key,,,7,string leveldb.AutoCompactTest.Key (int)
107,METHOD,leveldb.AutoCompactTest,TYPE_DECL,"uint64_t Size(const Slice& start, const Slice& limit) {
    Range r(start, limit);
    uint64_t size;
    db_->GetApproximateSizes(&r, 1, &size);
    return size;
  }",3,3,db\autocompact_test.cc,leveldb.AutoCompactTest.Size,,false,42,47,Size,,,8,"uint64_t leveldb.AutoCompactTest.Size (Slice,Slice)"
129,METHOD,leveldb.AutoCompactTest,TYPE_DECL,void DoReads(int n);,8,21,db\autocompact_test.cc,leveldb.AutoCompactTest.DoReads,,false,49,49,DoReads,,,9,void leveldb.AutoCompactTest.DoReads (int)
154,METHOD,db\autocompact_test.cc:<global>,TYPE_DECL,"void AutoCompactTest::DoReads(int n) {
  std::string value(kValueSize, 'x');
  DBImpl* dbi = reinterpret_cast<DBImpl*>(db_);

  // Fill database
  for (int i = 0; i < kCount; i++) {
    ASSERT_OK(db_->Put(WriteOptions(), Key(i), value));
  }
  ASSERT_OK(dbi->TEST_CompactMemTable());

  // Delete everything
  for (int i = 0; i < kCount; i++) {
    ASSERT_OK(db_->Delete(WriteOptions(), Key(i)));
  }
  ASSERT_OK(dbi->TEST_CompactMemTable());

  // Get initial measurement of the space we will be reading.
  const int64_t initial_size = Size(Key(0), Key(n));
  const int64_t initial_other_size = Size(Key(n), Key(kCount));

  // Read until size drops significantly.
  std::string limit_key = Key(n);
  for (int read = 0; true; read++) {
    ASSERT_LT(read, 100) << ""Taking too long to compact"";
    Iterator* iter = db_->NewIterator(ReadOptions());
    for (iter->SeekToFirst();
         iter->Valid() && iter->key().ToString() < limit_key;
         iter->Next()) {
      // Drop data
    }
    de...",1,4,db\autocompact_test.cc,leveldb.AutoCompactTest.DoReads,,false,58,104,DoReads,,,8,void leveldb.AutoCompactTest.DoReads (int)
448,METHOD,leveldb._Test_ReadAll,TYPE_DECL,void void ();,1,30,db\autocompact_test.cc,leveldb._Test_ReadAll._Run,,false,106,106,_Run,,,1,void leveldb._Test_ReadAll._Run ()
452,METHOD,leveldb._Test_ReadAll,TYPE_DECL,"TEST(AutoCompactTest, ReadAll)",1,30,db\autocompact_test.cc,leveldb._Test_ReadAll._RunIt,,false,106,106,_RunIt,,,2,void leveldb._Test_ReadAll._RunIt ()
476,METHOD,db\autocompact_test.cc:<global>,TYPE_DECL,"TEST(AutoCompactTest, ReadAll) {
  DoReads(kCount);
}",1,30,db\autocompact_test.cc,leveldb._Test_ReadAll._Run,,false,106,108,_Run,,,12,void leveldb._Test_ReadAll._Run ()
483,METHOD,leveldb._Test_ReadHalf,TYPE_DECL,void void ();,1,31,db\autocompact_test.cc,leveldb._Test_ReadHalf._Run,,false,110,110,_Run,,,1,void leveldb._Test_ReadHalf._Run ()
487,METHOD,leveldb._Test_ReadHalf,TYPE_DECL,"TEST(AutoCompactTest, ReadHalf)",1,31,db\autocompact_test.cc,leveldb._Test_ReadHalf._RunIt,,false,110,110,_RunIt,,,2,void leveldb._Test_ReadHalf._RunIt ()
511,METHOD,db\autocompact_test.cc:<global>,TYPE_DECL,"TEST(AutoCompactTest, ReadHalf) {
  DoReads(kCount/2);
}",1,31,db\autocompact_test.cc,leveldb._Test_ReadHalf._Run,,false,110,112,_Run,,,16,void leveldb._Test_ReadHalf._Run ()
519,METHOD,db\autocompact_test.cc:<global>,TYPE_DECL,"int main(int argc, char** argv) {
  return leveldb::test::RunAllTests();
}",1,1,db\autocompact_test.cc,main,,false,116,118,main,,,2,"int main (int,char**)"
