88,RETURN,-1,,"return node::MakeCallback(env_->isolate(), get_resource(),
                            callback, argc, argv,
                            async_context_);",3,32,1
109,RETURN,-1,,"return node::MakeCallback(env_->isolate(), get_resource(),
                            method, argc, argv,
                            async_context_);",3,40,1
130,RETURN,-1,,"return node::MakeCallback(env_->isolate(), get_resource(),
                            symbol, argc, argv,
                            async_context_);",3,48,1
148,RETURN,-1,,return resource_.Get(env_->isolate());,3,54,1
161,RETURN,-1,,return async_context_.async_id;,3,58,1
169,RETURN,-1,,return async_context_.trigger_async_id;,3,62,1
296,RETURN,-1,,return;,5,61,2
389,RETURN,1,,return;,16,97,1
404,RETURN,1,,return;,28,111,1
453,RETURN,1,,return;,16,123,1
464,RETURN,-1,,return;,5,126,1
479,RETURN,1,,return;,34,131,1
549,RETURN,-1,,return;,5,150,1
570,RETURN,1,,return;,34,156,1
702,RETURN,-1,,return MaybeLocal<Value>();,5,199,1
813,RETURN,-1,,return MaybeLocal<Value>();,5,220,2
825,RETURN,-1,,return MaybeLocal<Value>();,5,225,1
827,RETURN,-1,,return ret;,3,228,19
854,RETURN,-1,,"return MakeCallback(isolate, recv, method_string, argc, argv, asyncContext);",3,241,2
895,RETURN,1,,return Local<Value>();,33,254,1
919,RETURN,1,,return Local<Value>();,5,258,1
928,RETURN,-1,,return Undefined(isolate);,5,262,1
941,RETURN,-1,,"return MakeCallback(isolate, recv, callback, argc, argv, asyncContext);",3,265,9
1008,RETURN,-1,,return Undefined(isolate);,5,290,1
1011,RETURN,-1,,return ret;,3,292,8
1045,RETURN,1,,return Local<Value>();,33,307,1
1066,RETURN,-1,,"return callback->Call(context, recv, argc, argv);",5,314,1
1095,RETURN,-1,,return ret;,3,322,10
1109,RETURN,-1,,"return handle_scope.Escape(
      MakeCallback(isolate, recv, method, argc, argv, {0, 0})
          .FromMaybe(Local<Value>()));",3,333,3
1139,RETURN,-1,,"return handle_scope.Escape(
      MakeCallback(isolate, recv, symbol, argc, argv, {0, 0})
          .FromMaybe(Local<Value>()));",3,344,3
1169,RETURN,-1,,"return handle_scope.Escape(
      MakeCallback(isolate, recv, callback, argc, argv, {0, 0})
          .FromMaybe(Local<Value>()));",3,355,3
1228,RETURN,-1,,"return CreateEnvironment(
            setup->isolate_data(),
            setup->context(),
            args,
            exec_args,
            static_cast<EnvironmentFlags::Flags>(env_flags));",9,193,1
1310,RETURN,1,,return Nothing<ExitCode>();,27,32,1
1436,RETURN,1,,return Nothing<ExitCode>();,27,66,1
1457,RETURN,-1,,return EmitProcessExitInternal(env);,3,76,21
1526,RETURN,-1,,return;,5,108,2
1696,RETURN,-1,,return;,7,153,3
