6,BLOCK,-1,,<empty>,1,,1,1,,ANY
15,BLOCK,-1,,<empty>,1,,1,1,,ANY
26,BLOCK,-1,,<empty>,1,,1,1,,ANY
37,BLOCK,-1,,<empty>,1,,1,1,,ANY
48,BLOCK,-1,,<empty>,1,,1,1,,ANY
57,BLOCK,-1,,<empty>,1,,1,1,,ANY
64,BLOCK,-1,,"{
  CHECK_NOT_NULL(env_);
  async_context_ = EmitAsyncInit(isolate, resource, name,
                                 trigger_async_id);
}",36,,19,5,,void
77,BLOCK,-1,,"{
  EmitAsyncDestroy(env_, async_context_);
}",33,,25,1,,void
87,BLOCK,-1,,"{
  return node::MakeCallback(env_->isolate(), get_resource(),
                            callback, argc, argv,
                            async_context_);
}",67,,31,4,,void
108,BLOCK,-1,,"{
  return node::MakeCallback(env_->isolate(), get_resource(),
                            method, argc, argv,
                            async_context_);
}",67,,39,4,,void
129,BLOCK,-1,,"{
  return node::MakeCallback(env_->isolate(), get_resource(),
                            symbol, argc, argv,
                            async_context_);
}",67,,47,4,,void
147,BLOCK,-1,,"{
  return resource_.Get(env_->isolate());
}",45,,53,1,,void
160,BLOCK,-1,,"{
  return async_context_.async_id;
}",46,,57,1,,void
168,BLOCK,-1,,"{
  return async_context_.trigger_async_id;
}",54,,61,1,,void
177,BLOCK,-1,,<empty>,48,,68,2,,void
182,BLOCK,-1,,"{
    if (env_->is_stopping()) {
      MarkAsFailed();
      env_->async_hooks()->clear_async_id_stack();
    }
  }",39,,103,1,,void
188,BLOCK,-1,,"{
      MarkAsFailed();
      env_->async_hooks()->clear_async_id_stack();
    }",30,,104,2,,void
202,BLOCK,-1,,{ isolate->SetIdle(true); },34,,114,1,,void
213,BLOCK,-1,,{ env_->RunWeakRefCleanup(); },45,,133,1,,void
231,BLOCK,-1,,<empty>,1,,1,1,,ANY
237,BLOCK,-1,,<empty>,76,,22,4,,void
244,BLOCK,-1,,"{
  try_catch_.SetVerbose(true);
}",32,,30,4,,void
253,BLOCK,-1,,"{
  if (try_catch_.HasCaught())
    private_->MarkAsFailed();
  delete private_;
}",33,,34,1,,void
259,BLOCK,-1,,<empty>,5,,36,2,,void
271,BLOCK,-1,,<empty>,36,,45,3,,void
279,BLOCK,-1,,"{
  CHECK_NOT_NULL(env);
  env->PushAsyncCallbackScope();

  if (!env->can_call_into_js()) {
    failed_ = true;
    return;
  }

  Isolate* isolate = env->isolate();

  HandleScope handle_scope(isolate);
  Local<Context> current_context = isolate->GetCurrentContext();
  // If you hit this assertion, the caller forgot to enter the right Node.js
  // Environment's v8::Context first.
  // We first check `env->context() != current_context` because the contexts
  // likely *are* the same, in which case we can skip the slightly more
  // expensive Environment::GetCurrent() call.
  if (UNLIKELY(env->context() != current_context)) {
    CHECK_EQ(Environment::GetCurrent(isolate), env);
  }

  isolate->SetIdle(false);

  env->async_hooks()->push_async_context(
    async_context_.async_id, async_context_.trigger_async_id, object);

  pushed_ids_ = true;

  if (asyncContext.async_id != 0 && !skip_hooks_) {
    // No need to check a return value because the application will exit if
    // an ex...",48,,55,5,,void
292,BLOCK,-1,,"{
    failed_ = true;
    return;
  }",33,,59,2,,void
325,BLOCK,-1,,"{
    CHECK_EQ(Environment::GetCurrent(isolate), env);
  }",52,,73,2,,void
364,BLOCK,-1,,"{
    // No need to check a return value because the application will exit if
    // an exception occurs.
    AsyncWrap::EmitBefore(env, asyncContext.async_id);
  }",51,,84,2,,void
376,BLOCK,-1,,"{
  Close();
  env_->PopAsyncCallbackScope();
}",49,,91,1,,void
385,BLOCK,-1,,"{
  if (closed_) return;
  closed_ = true;

  // This function must ends up with either cleanup the
  // async id stack or pop the topmost one from it

  auto perform_stopping_check = [&]() {
    if (env_->is_stopping()) {
      MarkAsFailed();
      env_->async_hooks()->clear_async_id_stack();
    }
  };
  perform_stopping_check();

  if (env_->is_stopping()) return;

  Isolate* isolate = env_->isolate();
  auto idle = OnScopeLeave([&]() { isolate->SetIdle(true); });

  if (!failed_ && async_context_.async_id != 0 && !skip_hooks_) {
    AsyncWrap::EmitAfter(env_, async_context_.async_id);
  }

  if (pushed_ids_)
    env_->async_hooks()->pop_async_context(async_context_.async_id);

  if (failed_) return;

  if (env_->async_callback_scope_depth() > 1 || skip_task_queues_) {
    return;
  }

  TickInfo* tick_info = env_->tick_info();

  if (!env_->can_call_into_js()) return;

  auto weakref_cleanup = OnScopeLeave([&]() { env_->RunWeakRefCleanup(); });

  Local<Context> context = env_-...",37,,96,1,,void
388,BLOCK,-1,,<empty>,16,,97,2,,void
403,BLOCK,-1,,<empty>,28,,111,2,,void
428,BLOCK,-1,,"{
    AsyncWrap::EmitAfter(env_, async_context_.async_id);
  }",65,,116,2,,void
439,BLOCK,-1,,<empty>,5,,121,2,,void
452,BLOCK,-1,,<empty>,16,,123,2,,void
463,BLOCK,-1,,"{
    return;
  }",68,,125,2,,void
478,BLOCK,-1,,<empty>,34,,131,2,,void
501,BLOCK,-1,,"{
    context->GetMicrotaskQueue()->PerformCheckpoint(isolate);

    perform_stopping_check();
  }",41,,136,2,,void
523,BLOCK,-1,,"{
    CHECK_EQ(env_->execution_async_id(), 0);
    CHECK_EQ(env_->trigger_async_id(), 0);
  }",59,,144,2,,void
548,BLOCK,-1,,"{
    return;
  }",80,,149,2,,void
569,BLOCK,-1,,<empty>,34,,156,2,,void
599,BLOCK,-1,,"{
    failed_ = true;
  }",68,,164,2,,void
614,BLOCK,-1,,"{
  CHECK(!recv.IsEmpty());
#ifdef DEBUG
  for (int i = 0; i < argc; i++)
    CHECK(!argv[i].IsEmpty());
#endif

  Local<Function> hook_cb = env->async_hooks_callback_trampoline();
  int flags = InternalCallbackScope::kNoFlags;
  bool use_async_hooks_trampoline = false;
  AsyncHooks* async_hooks = env->async_hooks();
  if (!hook_cb.IsEmpty()) {
    // Use the callback trampoline if there are any before or after hooks, or
    // we can expect some kind of usage of async_hooks.executionAsyncResource().
    flags = InternalCallbackScope::kSkipAsyncHooks;
    use_async_hooks_trampoline =
        async_hooks->fields()[AsyncHooks::kBefore] +
        async_hooks->fields()[AsyncHooks::kAfter] +
        async_hooks->fields()[AsyncHooks::kUsesExecutionAsyncResource] > 0;
  }

  InternalCallbackScope scope(env, resource, asyncContext, flags);
  if (scope.Failed()) {
    return MaybeLocal<Value>();
  }

  MaybeLocal<Value> ret;

  Local<Context> context = env->context();
  if (use_async_hooks_t...",68,,176,8,,void
