367,UNKNOWN,33,,l,13,<empty>,,195,33,CASTProblemDeclaration,,<empty>
577,UNKNOWN,1,,void,18,<empty>,,314,1,CASTTypeId,,<empty>
594,UNKNOWN,-1,,"ngx_write_stdout("":"" NGX_LINEFEED);",17,<empty>,,316,3,CASTProblemStatement,,<empty>
603,UNKNOWN,1,,void,18,<empty>,,320,1,CASTTypeId,,<empty>
637,UNKNOWN,1,,ngx_core_conf_t *,12,<empty>,,336,1,CASTTypeId,,<empty>
733,UNKNOWN,-1,,"ngx_log_error(NGX_LOG_ALERT, cycle->log, ngx_errno,
                          ngx_close_file_n "" built-in log failed"");",13,<empty>,,372,1,CASTProblemStatement,,<empty>
755,UNKNOWN,-1,,"ngx_write_stderr(""nginx version: "" NGINX_VER_BUILD NGX_LINEFEED);",5,<empty>,,393,1,CASTProblemStatement,,<empty>
759,UNKNOWN,-1,,"ngx_write_stderr(
            ""Usage: nginx [-?hvVtTq] [-s signal] [-p prefix]"" NGX_LINEFEED
            ""             [-e filename] [-c filename] [-g directives]""
                          NGX_LINEFEED NGX_LINEFEED
            ""Options:"" NGX_LINEFEED
            ""  -?,-h         : this help"" NGX_LINEFEED
            ""  -v            : show version and exit"" NGX_LINEFEED
            ""  -V            : show version and configure options then exit""
                               NGX_LINEFEED
            ""  -t            : test configuration and exit"" NGX_LINEFEED
            ""  -T            : test configuration, dump it and exit""
                               NGX_LINEFEED
            ""  -q            : suppress non-error messages ""
                               ""during configuration testing"" NGX_LINEFEED
            ""  -s signal     : send signal to a master process: ""
                               ""stop, quit, reopen, reload"" NGX_LINEFEED
#ifdef NGX_PREFIX
            ""  -p prefi...",9,<empty>,,396,1,CASTProblemStatement,,<empty>
763,UNKNOWN,-1,,"ngx_write_stderr(""configure arguments:"" NGX_CONFIGURE NGX_LINEFEED);",9,<empty>,,453,1,CASTProblemStatement,,<empty>
777,UNKNOWN,1,,u_char *,18,<empty>,,465,1,CASTTypeId,,<empty>
849,UNKNOWN,-1,,"ngx_log_error(NGX_LOG_EMERG, cycle->log, 0,
                              ""invalid socket number \""%s\"" in "" NGINX_VAR
                              "" environment variable, ignoring the rest""
                              "" of the variable"", v);",17,<empty>,,485,1,CASTProblemStatement,,<empty>
879,UNKNOWN,1,,ngx_socket_t,23,<empty>,,501,1,CASTTypeId,,<empty>
