3088,JUMP_TARGET,-1,"cleanup:
    sdsfreesplitres(argv, argc);",1,965,cleanup,11,CASTLabelStatement
6882,JUMP_TARGET,-1,"cleanup:
    ACLFreeUser(tempu);",1,2076,cleanup,19,CASTLabelStatement
8053,JUMP_TARGET,-1,"cleanup:
    if (fd != -1) close(fd);",1,2453,cleanup,28,CASTLabelStatement
8449,JUMP_TARGET,-1,case ACL_DENIED_CMD:,13,2584,case,1,CASTCaseStatement
8464,JUMP_TARGET,-1,case ACL_DENIED_KEY:,13,2585,case,5,CASTCaseStatement
8481,JUMP_TARGET,-1,case ACL_DENIED_CHANNEL:,13,2586,case,9,CASTCaseStatement
8498,JUMP_TARGET,-1,case ACL_DENIED_AUTH:,13,2587,case,13,CASTCaseStatement
8515,JUMP_TARGET,-1,default:,13,2588,default,17,CASTDefaultStatement
8680,JUMP_TARGET,-1,case ACL_DENIED_CMD:,5,2644,case,1,CASTCaseStatement
8694,JUMP_TARGET,-1,case ACL_DENIED_KEY:,5,2647,case,4,CASTCaseStatement
8714,JUMP_TARGET,-1,case ACL_DENIED_CHANNEL:,5,2654,case,7,CASTCaseStatement
10042,JUMP_TARGET,-1,case ACL_DENIED_CMD:,13,2973,case,1,CASTCaseStatement
10050,JUMP_TARGET,-1,case ACL_DENIED_KEY:,13,2974,case,5,CASTCaseStatement
10058,JUMP_TARGET,-1,case ACL_DENIED_CHANNEL:,13,2975,case,9,CASTCaseStatement
10066,JUMP_TARGET,-1,case ACL_DENIED_AUTH:,13,2976,case,13,CASTCaseStatement
10074,JUMP_TARGET,-1,default:,13,2977,default,17,CASTDefaultStatement
10090,JUMP_TARGET,-1,case ACL_LOG_CTX_TOPLEVEL:,13,2984,case,1,CASTCaseStatement
10098,JUMP_TARGET,-1,case ACL_LOG_CTX_MULTI:,13,2985,case,5,CASTCaseStatement
10106,JUMP_TARGET,-1,case ACL_LOG_CTX_LUA:,13,2986,case,9,CASTCaseStatement
10114,JUMP_TARGET,-1,case ACL_LOG_CTX_MODULE:,13,2987,case,13,CASTCaseStatement
10122,JUMP_TARGET,-1,default:,13,2988,default,17,CASTDefaultStatement
12032,JUMP_TARGET,-1,"err:
    if (eventLoop) {
        zfree(eventLoop->events);
        zfree(eventLoop->fired);
        zfree(eventLoop);
    }",1,92,err,19,CASTLabelStatement
16725,JUMP_TARGET,-1,"error:
    if (s != ANET_ERR) {
        close(s);
        s = ANET_ERR;
    }",1,362,error,17,CASTLabelStatement
16742,JUMP_TARGET,-1,"end:
    freeaddrinfo(servinfo);",1,368,end,19,CASTLabelStatement
17189,JUMP_TARGET,-1,"error:
    if (s != -1) close(s);",1,478,error,18,CASTLabelStatement
17204,JUMP_TARGET,-1,"end:
    freeaddrinfo(servinfo);",1,481,end,21,CASTLabelStatement
17746,JUMP_TARGET,-1,"error:
    if (ip) {
        if (ip_len >= 2) {
            ip[0] = '?';
            ip[1] = '\0';
        } else if (ip_len == 1) {
            ip[0] = '\0';
        }
    }",1,617,error,7,CASTLabelStatement
17871,JUMP_TARGET,-1,"error:
    close(fds[0]);",1,680,error,11,CASTLabelStatement
19050,JUMP_TARGET,-1,"loaderr:
    /* Sanitizer suppression: may report a false positive if we goto loaderr
     * and exit(1) without freeing these allocations. */
    if (argv) sdsfreesplitres(argv, argc);",1,369,loaderr,23,CASTLabelStatement
19928,JUMP_TARGET,-1,"cleanup:
    if (fd != -1) close(fd);",1,588,cleanup,21,CASTLabelStatement
20877,JUMP_TARGET,-1,"cleanup:
    if (new_aof_name) sdsfree(new_aof_name);",1,848,cleanup,24,CASTLabelStatement
22127,JUMP_TARGET,-1,"try_fsync:
    /* Don't fsync if no-appendfsync-on-rewrite is set to yes and there are
     * children doing I/O in the background. */
    if (server.aof_no_fsync_on_rewrite && hasActiveChildProcess())
        return;",1,1246,try_fsync,19,CASTLabelStatement
23441,JUMP_TARGET,-1,"loaded_ok: /* DB loaded, cleanup and return success (AOF_OK or AOF_TRUNCATED). */
    loadingIncrProgress(ftello(fp) - last_progress_report_size);",1,1601,loaded_ok,32,CASTLabelStatement
