1475,UNKNOWN,-1,,),43,<empty>,,27,2,CPPASTProblemDeclaration,,<empty>
1476,UNKNOWN,-1,,"BEGIN_LOG4CXX_CAST_MAP()
	LOG4CXX_CAST_ENTRY(NullWriterAppender)
	LOG4CXX_CAST_ENTRY_CHAIN(AppenderSkeleton)
	END_LOG4CXX_CAST_MAP()

	NullWriterAppender(){}",2,<empty>,,28,3,CPPASTProblemDeclaration,,<empty>
1518,UNKNOWN,-1,,),44,<empty>,,57,3,CPPASTProblemDeclaration,,<empty>
2495,UNKNOWN,2,,),32,<empty>,,27,2,CPPASTProblemDeclaration,,<empty>
2607,UNKNOWN,3,,),35,<empty>,,43,3,CPPASTProblemDeclaration,,<empty>
2625,UNKNOWN,1,,AndFilterPrivate *,6,<empty>,,54,1,CPPASTTypeId,,<empty>
2638,UNKNOWN,1,,AndFilterPrivate *,3,<empty>,,56,1,CPPASTTypeId,,<empty>
2650,UNKNOWN,1,,AndFilterPrivate *,3,<empty>,,57,1,CPPASTTypeId,,<empty>
2665,UNKNOWN,1,,AndFilterPrivate *,3,<empty>,,61,1,CPPASTTypeId,,<empty>
2683,UNKNOWN,1,,AndFilterPrivate *,2,<empty>,,68,1,CPPASTTypeId,,<empty>
2705,UNKNOWN,1,,AndFilterPrivate *,14,<empty>,,75,1,CPPASTTypeId,,<empty>
2743,UNKNOWN,1,,AndFilterPrivate *,7,<empty>,,85,1,CPPASTTypeId,,<empty>
2784,UNKNOWN,2,,),48,<empty>,,29,2,CPPASTProblemDeclaration,,<empty>
3236,UNKNOWN,2,,),42,<empty>,,31,2,CPPASTProblemDeclaration,,<empty>
3392,UNKNOWN,1,,LogString,19,<empty>,,102,1,CPPASTTypeId,,<empty>
3675,UNKNOWN,1,,APRDatagramSocketPriv *,19,<empty>,,73,1,CPPASTTypeId,,<empty>
3687,UNKNOWN,1,,APRDatagramSocketPriv *,2,<empty>,,74,1,CPPASTTypeId,,<empty>
3761,UNKNOWN,1,,APRDatagramSocketPriv *,37,<empty>,,100,1,CPPASTTypeId,,<empty>
3769,UNKNOWN,1,,char*,5,<empty>,,101,1,CPPASTTypeId,,<empty>
3842,UNKNOWN,1,,APRDatagramSocketPriv *,29,<empty>,,127,1,CPPASTTypeId,,<empty>
3851,UNKNOWN,1,,char*,5,<empty>,,128,1,CPPASTTypeId,,<empty>
3876,UNKNOWN,1,,APRDatagramSocketPriv *,6,<empty>,,137,1,CPPASTTypeId,,<empty>
3892,UNKNOWN,1,,APRDatagramSocketPriv *,42,<empty>,,139,1,CPPASTTypeId,,<empty>
3911,UNKNOWN,1,,APRDatagramSocketPriv *,3,<empty>,,146,1,CPPASTTypeId,,<empty>
3923,UNKNOWN,1,,APRDatagramSocketPriv *,3,<empty>,,147,1,CPPASTTypeId,,<empty>
3976,UNKNOWN,1,,APRDatagramSocketPriv *,27,<empty>,,168,1,CPPASTTypeId,,<empty>
4059,UNKNOWN,1,,APRDatagramSocketPriv *,30,<empty>,,200,1,CPPASTTypeId,,<empty>
4084,UNKNOWN,1,,APRDatagramSocketPriv *,9,<empty>,,211,1,CPPASTTypeId,,<empty>
4135,UNKNOWN,1,,ThreadSpecificData*,11,<empty>,,54,1,CPPASTTypeId,,<empty>
4487,UNKNOWN,1,,APRServerSocketPriv *,22,<empty>,,41,1,CPPASTTypeId,,<empty>
4502,UNKNOWN,1,,APRServerSocketPriv *,19,<empty>,,42,1,CPPASTTypeId,,<empty>
4524,UNKNOWN,1,,APRServerSocketPriv *,30,<empty>,,49,1,CPPASTTypeId,,<empty>
4556,UNKNOWN,1,,APRServerSocketPriv *,13,<empty>,,60,1,CPPASTTypeId,,<empty>
4578,UNKNOWN,1,,APRServerSocketPriv *,27,<empty>,,68,1,CPPASTTypeId,,<empty>
4600,UNKNOWN,1,,APRServerSocketPriv *,29,<empty>,,76,1,CPPASTTypeId,,<empty>
4632,UNKNOWN,1,,APRServerSocketPriv *,36,<empty>,,85,1,CPPASTTypeId,,<empty>
4644,UNKNOWN,1,,APRServerSocketPriv *,6,<empty>,,87,1,CPPASTTypeId,,<empty>
4660,UNKNOWN,1,,APRServerSocketPriv *,42,<empty>,,89,1,CPPASTTypeId,,<empty>
4679,UNKNOWN,1,,APRServerSocketPriv *,3,<empty>,,96,1,CPPASTTypeId,,<empty>
4703,UNKNOWN,1,,APRServerSocketPriv *,36,<empty>,,106,1,CPPASTTypeId,,<empty>
4715,UNKNOWN,1,,APRServerSocketPriv *,6,<empty>,,108,1,CPPASTTypeId,,<empty>
4736,UNKNOWN,1,,APRServerSocketPriv *,11,<empty>,,114,1,CPPASTTypeId,,<empty>
4768,UNKNOWN,1,,APRServerSocketPriv *,16,<empty>,,118,1,CPPASTTypeId,,<empty>
4788,UNKNOWN,1,,APRServerSocketPriv *,27,<empty>,,122,1,CPPASTTypeId,,<empty>
4846,UNKNOWN,1,,APRServerSocketPriv *,41,<empty>,,143,1,CPPASTTypeId,,<empty>
4939,UNKNOWN,1,,APRSocketPriv *,22,<empty>,,51,1,CPPASTTypeId,,<empty>
4954,UNKNOWN,1,,APRSocketPriv *,19,<empty>,,52,1,CPPASTTypeId,,<empty>
4994,UNKNOWN,1,,APRSocketPriv *,13,<empty>,,65,1,CPPASTTypeId,,<empty>
5016,UNKNOWN,1,,APRSocketPriv *,31,<empty>,,73,1,CPPASTTypeId,,<empty>
5056,UNKNOWN,1,,APRSocketPriv *,3,<empty>,,88,1,CPPASTTypeId,,<empty>
5108,UNKNOWN,1,,APRSocketPriv *,3,<empty>,,105,1,CPPASTTypeId,,<empty>
5135,UNKNOWN,1,,APRSocketPriv *,6,<empty>,,111,1,CPPASTTypeId,,<empty>
5172,UNKNOWN,1,,APRSocketPriv *,41,<empty>,,131,1,CPPASTTypeId,,<empty>
5217,UNKNOWN,1,,APRSocketPriv *,6,<empty>,,149,1,CPPASTTypeId,,<empty>
5233,UNKNOWN,1,,APRSocketPriv *,42,<empty>,,151,1,CPPASTTypeId,,<empty>
5252,UNKNOWN,1,,APRSocketPriv *,3,<empty>,,158,1,CPPASTTypeId,,<empty>
5271,UNKNOWN,1,,AsyncAppenderPriv *,12,<empty>,,273,1,CPPASTTypeId,,<empty>
5294,UNKNOWN,1,,AsyncAppenderPriv *,18,<empty>,,472,1,CPPASTTypeId,,<empty>
5305,UNKNOWN,1,,AsyncAppenderPriv *,41,<empty>,,472,1,CPPASTTypeId,,<empty>
5402,UNKNOWN,6,,),39,<empty>,,174,6,CPPASTProblemDeclaration,,<empty>
5421,UNKNOWN,1,,AsyncAppenderPriv *,2,<empty>,,190,1,CPPASTTypeId,,<empty>
5518,UNKNOWN,1,,AsyncAppenderPriv *,6,<empty>,,225,1,CPPASTTypeId,,<empty>
5532,UNKNOWN,1,,AsyncAppenderPriv *,3,<empty>,,227,1,CPPASTTypeId,,<empty>
5564,UNKNOWN,1,,AsyncAppenderPriv *,36,<empty>,,237,1,CPPASTTypeId,,<empty>
5578,UNKNOWN,1,,AsyncAppenderPriv *,7,<empty>,,238,1,CPPASTTypeId,,<empty>
5591,UNKNOWN,1,,AsyncAppenderPriv *,3,<empty>,,240,1,CPPASTTypeId,,<empty>
5623,UNKNOWN,1,,AsyncAppenderPriv *,25,<empty>,,244,1,CPPASTTypeId,,<empty>
5634,UNKNOWN,1,,size_t,23,<empty>,,246,1,CPPASTTypeId,,<empty>
5639,UNKNOWN,1,,AsyncAppenderPriv *,30,<empty>,,246,1,CPPASTTypeId,,<empty>
5652,UNKNOWN,1,,AsyncAppenderPriv *,4,<empty>,,248,1,CPPASTTypeId,,<empty>
5671,UNKNOWN,1,,AsyncAppenderPriv *,5,<empty>,,252,1,CPPASTTypeId,,<empty>
5690,UNKNOWN,1,,AsyncAppenderPriv *,7,<empty>,,267,1,CPPASTTypeId,,<empty>
5701,UNKNOWN,1,,AsyncAppenderPriv *,8,<empty>,,268,1,CPPASTTypeId,,<empty>
5714,UNKNOWN,1,,AsyncAppenderPriv *,8,<empty>,,269,1,CPPASTTypeId,,<empty>
5732,UNKNOWN,1,,AsyncAppenderPriv *,4,<empty>,,271,1,CPPASTTypeId,,<empty>
5763,UNKNOWN,1,,AsyncAppenderPriv *,32,<empty>,,285,1,CPPASTTypeId,,<empty>
5780,UNKNOWN,1,,AsyncAppenderPriv *,16,<empty>,,287,1,CPPASTTypeId,,<empty>
5797,UNKNOWN,1,,AsyncAppenderPriv *,5,<empty>,,290,1,CPPASTTypeId,,<empty>
5839,UNKNOWN,1,,AsyncAppenderPriv *,36,<empty>,,305,1,CPPASTTypeId,,<empty>
5852,UNKNOWN,1,,AsyncAppenderPriv *,3,<empty>,,306,1,CPPASTTypeId,,<empty>
5865,UNKNOWN,1,,AsyncAppenderPriv *,3,<empty>,,307,1,CPPASTTypeId,,<empty>
5878,UNKNOWN,1,,AsyncAppenderPriv *,3,<empty>,,308,1,CPPASTTypeId,,<empty>
5892,UNKNOWN,1,,AsyncAppenderPriv *,7,<empty>,,311,1,CPPASTTypeId,,<empty>
5906,UNKNOWN,1,,AsyncAppenderPriv *,3,<empty>,,313,1,CPPASTTypeId,,<empty>
5923,UNKNOWN,1,,AsyncAppenderPriv *,31,<empty>,,317,1,CPPASTTypeId,,<empty>
5964,UNKNOWN,1,,AsyncAppenderPriv *,9,<empty>,,330,1,CPPASTTypeId,,<empty>
5983,UNKNOWN,1,,AsyncAppenderPriv *,9,<empty>,,335,1,CPPASTTypeId,,<empty>
6003,UNKNOWN,1,,AsyncAppenderPriv *,9,<empty>,,340,1,CPPASTTypeId,,<empty>
