73942,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73943,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73944,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73945,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73946,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73947,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73948,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73949,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73950,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,7,argc,1,int
73951,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,7,argv,2,char**
73952,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73953,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73954,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73955,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73956,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73957,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73958,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73959,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73960,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73961,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73962,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73963,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73964,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,7,argc,1,int
73965,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,7,argv,2,char**
73966,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73967,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73968,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,3,argc,1,int
73969,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,3,argv,2,char**
73970,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,5,argc,1,int
73971,METHOD_PARAMETER_OUT,char **argv,20,BY_VALUE,2,false,5,argv,2,char**
73972,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,17,argc,1,int
73973,METHOD_PARAMETER_OUT,char **argv,20,BY_VALUE,2,false,17,argv,2,char**
73974,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,4,argc,1,int
73975,METHOD_PARAMETER_OUT,char **argv,20,BY_VALUE,2,false,4,argv,2,char**
73976,METHOD_PARAMETER_OUT,const QString& name,16,BY_VALUE,1,false,64,name,1,QString
73977,METHOD_PARAMETER_OUT,const char* name,16,BY_VALUE,1,false,72,name,1,char*
73978,METHOD_PARAMETER_OUT,const QString& name,23,BY_VALUE,1,false,15,name,1,QString
73979,METHOD_PARAMETER_OUT,const char* name = NULL,23,BY_VALUE,1,false,18,name,1,char*
73980,METHOD_PARAMETER_OUT,const std::string& name = std::string(),23,BY_VALUE,1,false,13,name,1,ANY
73981,METHOD_PARAMETER_OUT,const std::string& name,16,BY_VALUE,1,false,7,name,1,ANY
73982,METHOD_PARAMETER_OUT,const std::string& name,16,BY_VALUE,1,false,8,name,1,ANY
73983,METHOD_PARAMETER_OUT,std::string& altPrefix,36,BY_VALUE,1,false,44,altPrefix,1,ANY
73984,METHOD_PARAMETER_OUT,const std::string& name,16,BY_VALUE,1,false,156,name,1,ANY
73985,METHOD_PARAMETER_OUT,bool err,23,BY_VALUE,1,false,31,err,1,bool
73986,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,52,argc,1,int
73987,METHOD_PARAMETER_OUT,char** argv,20,BY_VALUE,2,false,52,argv,2,char**
73988,METHOD_PARAMETER_OUT,const spi::LoggingEventPtr& event,14,BY_VALUE,1,false,41,event,1,ANY
73989,METHOD_PARAMETER_OUT,helpers::Pool& p,49,BY_VALUE,2,false,41,p,2,ANY
73990,METHOD_PARAMETER_OUT,helpers::Pool&,23,BY_VALUE,1,false,45,,1,ANY
73991,METHOD_PARAMETER_OUT,const LogString& option,17,BY_VALUE,1,false,49,option,1,LogString
73992,METHOD_PARAMETER_OUT,const LogString& value,42,BY_VALUE,2,false,49,value,2,LogString
73993,METHOD_PARAMETER_OUT,int argc,11,BY_VALUE,1,false,61,argc,1,int
73994,METHOD_PARAMETER_OUT,char** argv,21,BY_VALUE,2,false,61,argv,2,char**
73995,METHOD_PARAMETER_OUT,int argc,26,BY_VALUE,1,false,43,argc,1,int
73996,METHOD_PARAMETER_OUT,const char * const argv[],36,BY_VALUE,2,false,43,argv,2,char[]*
73997,METHOD_PARAMETER_OUT,const char * programName,27,BY_VALUE,1,false,57,programName,1,char*
73998,METHOD_PARAMETER_OUT,const char * msg,53,BY_VALUE,2,false,57,msg,2,char*
73999,METHOD_PARAMETER_OUT,const std::string& configFile,26,BY_VALUE,1,false,66,configFile,1,ANY
74000,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,98,argc,1,int
74001,METHOD_PARAMETER_OUT,const char * const argv[],20,BY_VALUE,2,false,98,argv,2,char[]*
74002,METHOD_PARAMETER_OUT,std::ostream& stream,27,BY_VALUE,1,false,35,stream,1,ANY
74003,METHOD_PARAMETER_OUT,const MyStruct& mystruct,49,BY_VALUE,2,false,35,mystruct,2,MyStruct
74004,METHOD_PARAMETER_OUT,const QString& path,25,BY_VALUE,1,false,38,path,1,QString
74005,METHOD_PARAMETER_OUT,const QString& path,32,BY_VALUE,1,false,46,path,1,QString
74006,METHOD_PARAMETER_OUT,const QString&,24,BY_VALUE,1,false,54,,1,QString
74007,METHOD_PARAMETER_OUT,const QString& filename,65,BY_VALUE,1,false,71,filename,1,QString
74008,METHOD_PARAMETER_OUT,const QVector<QString>& directories,42,BY_VALUE,1,false,104,directories,1,QVector<QString>
74009,METHOD_PARAMETER_OUT,const QVector<QString>& filenames,12,BY_VALUE,2,false,105,filenames,2,QVector<QString>
74010,METHOD_PARAMETER_OUT,QtMsgType type,21,BY_VALUE,1,false,24,type,1,QtMsgType
74011,METHOD_PARAMETER_OUT,const QMessageLogContext& context,37,BY_VALUE,2,false,24,context,2,QMessageLogContext
74012,METHOD_PARAMETER_OUT,const QString& message,72,BY_VALUE,3,false,24,message,3,QString
74013,METHOD_PARAMETER_OUT,std::unique_ptr<ActionPrivate> priv,17,BY_VALUE,1,false,34,priv,1,ANY
74014,METHOD_PARAMETER_OUT,LOG4CXX_NS::helpers::Pool& pool1,18,BY_VALUE,1,false,44,pool1,1,ANY
74015,METHOD_PARAMETER_OUT,const std::exception&,30,BY_VALUE,1,false,87,,1,ANY
74016,METHOD_PARAMETER_OUT,const FilterPtr& filter,27,BY_VALUE,1,false,52,filter,1,FilterPtr
74017,METHOD_PARAMETER_OUT,bool newValue,34,BY_VALUE,1,false,66,newValue,1,bool
74018,METHOD_PARAMETER_OUT,const spi::LoggingEventPtr& event,2,BY_VALUE,1,false,72,event,1,ANY
74019,METHOD_PARAMETER_OUT,Pool& pool,48,BY_VALUE,1,false,39,pool,1,Pool
74020,METHOD_PARAMETER_OUT,const AppenderPtr newAppender,42,BY_VALUE,1,false,49,newAppender,1,AppenderPtr
74021,METHOD_PARAMETER_OUT,const spi::LoggingEventPtr& event,2,BY_VALUE,1,false,68,event,1,ANY
74022,METHOD_PARAMETER_OUT,Pool& p,2,BY_VALUE,2,false,69,p,2,Pool
74023,METHOD_PARAMETER_OUT,const LogString& name,49,BY_VALUE,1,false,92,name,1,LogString
74024,METHOD_PARAMETER_OUT,const AppenderPtr appender,41,BY_VALUE,1,false,116,appender,1,AppenderPtr
74025,METHOD_PARAMETER_OUT,const AppenderPtr appender,45,BY_VALUE,1,false,145,appender,1,AppenderPtr
74026,METHOD_PARAMETER_OUT,const LogString& name,45,BY_VALUE,1,false,162,name,1,LogString
74027,METHOD_PARAMETER_OUT,std::unique_ptr<AppenderSkeletonPrivate> priv,37,BY_VALUE,1,false,33,priv,1,ANY
74028,METHOD_PARAMETER_OUT,const LayoutPtr& layout1,36,BY_VALUE,1,false,45,layout1,1,LayoutPtr
74029,METHOD_PARAMETER_OUT,const spi::FilterPtr newFilter,34,BY_VALUE,1,false,65,newFilter,1,ANY
74030,METHOD_PARAMETER_OUT,const LevelPtr& level,46,BY_VALUE,1,false,86,level,1,LevelPtr
74031,METHOD_PARAMETER_OUT,const spi::LoggingEventPtr& event,33,BY_VALUE,1,false,91,event,1,ANY
74032,METHOD_PARAMETER_OUT,Pool& pool1,68,BY_VALUE,2,false,91,pool1,2,Pool
74033,METHOD_PARAMETER_OUT,const spi::LoggingEventPtr& event,37,BY_VALUE,1,false,98,event,1,ANY
74034,METHOD_PARAMETER_OUT,Pool& pool1,72,BY_VALUE,2,false,98,pool1,2,Pool
74035,METHOD_PARAMETER_OUT,const spi::ErrorHandlerPtr errorHandler1,40,BY_VALUE,1,false,134,errorHandler1,1,ANY
74036,METHOD_PARAMETER_OUT,const LevelPtr& threshold1,37,BY_VALUE,1,false,150,threshold1,1,LevelPtr
74037,METHOD_PARAMETER_OUT,const LogString& option,34,BY_VALUE,1,false,156,option,1,LogString
74038,METHOD_PARAMETER_OUT,const LogString& value,2,BY_VALUE,2,false,157,value,2,LogString
74039,METHOD_PARAMETER_OUT,const LayoutPtr layout1,34,BY_VALUE,1,false,196,layout1,1,LayoutPtr
74040,METHOD_PARAMETER_OUT,const LogString& name1,32,BY_VALUE,1,false,201,name1,1,LogString
74041,METHOD_PARAMETER_OUT,int port,24,BY_VALUE,1,false,36,port,1,int
74042,METHOD_PARAMETER_OUT,int port,24,BY_VALUE,1,false,41,port,1,int
74043,METHOD_PARAMETER_OUT,InetAddressPtr localAddress,34,BY_VALUE,2,false,41,localAddress,2,InetAddressPtr
74044,METHOD_PARAMETER_OUT,int port,38,BY_VALUE,1,false,58,port,1,int
74045,METHOD_PARAMETER_OUT,int port,38,BY_VALUE,1,false,63,port,1,int
74046,METHOD_PARAMETER_OUT,InetAddressPtr laddr,48,BY_VALUE,2,false,63,laddr,2,InetAddressPtr
74047,METHOD_PARAMETER_OUT,DatagramPacketPtr& p,33,BY_VALUE,1,false,82,p,1,DatagramPacketPtr
74048,METHOD_PARAMETER_OUT,DatagramPacketPtr& p,30,BY_VALUE,1,false,109,p,1,DatagramPacketPtr
74049,METHOD_PARAMETER_OUT,int localPort1,30,BY_VALUE,1,false,151,localPort1,1,int
74050,METHOD_PARAMETER_OUT,InetAddressPtr localAddress1,46,BY_VALUE,2,false,151,localAddress1,2,InetAddressPtr
74051,METHOD_PARAMETER_OUT,InetAddressPtr address1,33,BY_VALUE,1,false,180,address1,1,InetAddressPtr
74052,METHOD_PARAMETER_OUT,int port1,58,BY_VALUE,2,false,180,port1,2,int
