37,BINDING,main,main,int main ()
51,BINDING,main,main,"int main (int,char**)"
65,BINDING,main,main,"int main (int,char**)"
81,BINDING,main,main,"int main (int,char**)"
97,BINDING,main,main,"int main (int,char**)"
115,BINDING,main,main,"int main (int,char**)"
131,BINDING,main,main,"int main (int,char**)"
145,BINDING,main,main,"int main (int,char**)"
159,BINDING,main,main,"int main (int,char**)"
173,BINDING,main,main,"int main (int,char**)"
189,BINDING,main,main,"int main (int,char**)"
205,BINDING,main,main,"int main (int,char**)"
223,BINDING,main,main,"int main (int,char**)"
239,BINDING,main,main,"int main (int,char**)"
259,BINDING,main,main,"int main (int,char**)"
273,BINDING,getCurrentThreadVar,getCurrentThreadVar,string getCurrentThreadVar ()
280,BINDING,main,main,int main ()
303,BINDING,main,main,int main ()
321,BINDING,main,main,int main ()
336,BINDING,main,main,int main ()
406,BINDING,main,main,"int main (int,char**)"
457,BINDING,foo,foo,void foo ()
478,BINDING,main,main,"int main (int,char**)"
526,BINDING,main,main,"int main (int,char**)"
550,BINDING,ExampleStaticData.ExampleStaticData,ExampleStaticData,ANY ExampleStaticData.ExampleStaticData ()
560,BINDING,main,main,int main ()
584,BINDING,Bar.doIt,doIt,void Bar.doIt ()
602,BINDING,Bar.doIt,doIt,void Bar.doIt ()
617,BINDING,com.foo.Bar.doIt,doIt,void com.foo.Bar.doIt ()
715,BINDING,com.foo.ConfigureLogging,ConfigureLogging,void com.foo.ConfigureLogging ()
738,BINDING,com.foo.getLogger,getLogger,ANY com.foo.getLogger (QString)
755,BINDING,com.foo.getLogger,getLogger,ANY com.foo.getLogger (char*)
768,BINDING,com.foo.ConfigureLogging,ConfigureLogging,void com.foo.ConfigureLogging ()
774,BINDING,com.foo.getLogger,getLogger,auto com.foo.getLogger (QString)
779,BINDING,com.foo.getLogger,getLogger,auto com.foo.getLogger (char*)
794,BINDING,com.foo.getLogger,getLogger,auto com.foo.getLogger (ANY)
828,BINDING,com.foo.getLogger,getLogger,ANY com.foo.getLogger (ANY)
864,BINDING,com.foo.getLogger,getLogger,ANY com.foo.getLogger (ANY)
1059,BINDING,anonymous_namespace_1.DefaultConfigurationFileNames,DefaultConfigurationFileNames,ANY anonymous_namespace_1.DefaultConfigurationFileNames (ANY)
1164,BINDING,anonymous_namespace_2.SelectConfigurationFile,SelectConfigurationFile,void anonymous_namespace_2.SelectConfigurationFile ()
1187,BINDING,com.foo.getLogger,getLogger,ANY com.foo.getLogger (ANY)
1226,BINDING,configure.<lambda>0,<lambda>0,ANY configure.<lambda>0 ()
1263,BINDING,configure,configure,void configure (bool)
1458,BINDING,main,main,"int main (int,char**)"
1480,BINDING,LOG4CXX_NS.NullWriterAppender.close,close,void LOG4CXX_NS.NullWriterAppender.close ()
1486,BINDING,LOG4CXX_NS.NullWriterAppender.requiresLayout,requiresLayout,bool LOG4CXX_NS.NullWriterAppender.requiresLayout ()
1492,BINDING,LOG4CXX_NS.NullWriterAppender.append,append,"void LOG4CXX_NS.NullWriterAppender.append (ANY,ANY)"
