10,TYPE_DECL,,core\nginx.c:<global>,NAMESPACE_BLOCK,<global>,1,core\nginx.c,core\nginx.c:<global>,,false,1,<global>,4
3037,TYPE_DECL,,core\nginx.h:<global>,NAMESPACE_BLOCK,<global>,1,core\nginx.h,core\nginx.h:<global>,,false,1,<global>,1
3046,TYPE_DECL,,core\ngx_array.c:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_array.c,core\ngx_array.c:<global>,,false,1,<global>,3
3443,TYPE_DECL,,core\ngx_array.h:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_array.h,core\ngx_array.h:<global>,,false,1,<global>,3
3446,TYPE_DECL,ngx_array_t,,,"typedef struct {
    void        *elts;
    ngx_uint_t   nelts;
    size_t       size;
    ngx_uint_t   nalloc;
    ngx_pool_t  *pool;
}",1,core\ngx_array.h,ngx_array_t,,false,16,ngx_array_t,1
3532,TYPE_DECL,,core\ngx_buf.c:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_buf.c,core\ngx_buf.c:<global>,,false,1,<global>,3
4287,TYPE_DECL,,core\ngx_buf.h:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_buf.h,core\ngx_buf.h:<global>,,false,1,<global>,3
4290,TYPE_DECL,void*,,,typedef void *            ngx_buf_tag_t;,14,core\ngx_buf.h,ngx_buf_tag_t,,false,16,ngx_buf_tag_t,1
4291,TYPE_DECL,ngx_buf_t,,,typedef struct ngx_buf_s,1,core\ngx_buf.h,ngx_buf_s,,false,18,ngx_buf_s,2
4292,TYPE_DECL,ngx_buf_s,,,typedef struct ngx_buf_s  ngx_buf_t;,27,core\ngx_buf.h,ngx_buf_t,,false,18,ngx_buf_t,3
4293,TYPE_DECL,,,,"struct ngx_buf_s {
    u_char          *pos;
    u_char          *last;
    off_t            file_pos;
    off_t            file_last;

    u_char          *start;         /* start of buffer */
    u_char          *end;           /* end of buffer */
    ngx_buf_tag_t    tag;
    ngx_file_t      *file;
    ngx_buf_t       *shadow;


    /* the buf's content could be changed */
    unsigned         temporary:1;

    /*
     * the buf's content is in a memory cache or in a read only memory
     * and must not be changed
     */
    unsigned         memory:1;

    /* the buf's content is mmap()ed and must not be changed */
    unsigned         mmap:1;

    unsigned         recycled:1;
    unsigned         in_file:1;
    unsigned         flush:1;
    unsigned         sync:1;
    unsigned         last_buf:1;
    unsigned         last_in_chain:1;

    unsigned         last_shadow:1;
    unsigned         temp_file:1;

    /* STUB */ int   num;
}",1,core\ngx_buf.h,ngx_buf_s,,false,20,ngx_buf_s,4
4315,TYPE_DECL,,,,"struct ngx_chain_s {
    ngx_buf_t    *buf;
    ngx_chain_t  *next;
}",1,core\ngx_buf.h,ngx_chain_s,,false,59,ngx_chain_s,5
4318,TYPE_DECL,ngx_bufs_t,,,"typedef struct {
    ngx_int_t    num;
    size_t       size;
}",1,core\ngx_buf.h,ngx_bufs_t,,false,65,ngx_bufs_t,6
4322,TYPE_DECL,ngx_output_chain_ctx_t,,,typedef struct ngx_output_chain_ctx_s,1,core\ngx_buf.h,ngx_output_chain_ctx_s,,false,71,ngx_output_chain_ctx_s,8
4323,TYPE_DECL,ngx_output_chain_ctx_s,,,typedef struct ngx_output_chain_ctx_s  ngx_output_chain_ctx_t;,40,core\ngx_buf.h,ngx_output_chain_ctx_t,,false,71,ngx_output_chain_ctx_t,9
4336,TYPE_DECL,,,,"struct ngx_output_chain_ctx_s {
    ngx_buf_t                   *buf;
    ngx_chain_t                 *in;
    ngx_chain_t                 *free;
    ngx_chain_t                 *busy;

    unsigned                     sendfile:1;
    unsigned                     directio:1;
    unsigned                     unaligned:1;
    unsigned                     need_in_memory:1;
    unsigned                     need_in_temp:1;
    unsigned                     aio:1;

#if (NGX_HAVE_FILE_AIO || NGX_COMPAT)
    ngx_output_chain_aio_pt      aio_handler;
#if (NGX_HAVE_AIO_SENDFILE || NGX_COMPAT)
    ssize_t                    (*aio_preload)(ngx_buf_t *file);
#endif
#endif

#if (NGX_THREADS || NGX_COMPAT)
    ngx_int_t                  (*thread_handler)(ngx_thread_task_t *task,
                                                 ngx_file_t *file);
    ngx_thread_task_t           *thread_task;
#endif

    off_t                        alignment;

    ngx_pool_t                  *pool;
    ngx_int_t    ...",1,core\ngx_buf.h,ngx_output_chain_ctx_s,,false,78,ngx_output_chain_ctx_s,12
4367,TYPE_DECL,ngx_chain_writer_ctx_t,,,"typedef struct {
    ngx_chain_t                 *out;
    ngx_chain_t                **last;
    ngx_connection_t            *connection;
    ngx_pool_t                  *pool;
    off_t                        limit;
}",1,core\ngx_buf.h,ngx_chain_writer_ctx_t,,false,116,ngx_chain_writer_ctx_t,13
4443,TYPE_DECL,,core\ngx_conf_file.c:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_conf_file.c,core\ngx_conf_file.c:<global>,,false,1,<global>,3
8234,TYPE_DECL,,core\ngx_conf_file.h:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_conf_file.h,core\ngx_conf_file.h:<global>,,false,1,<global>,3
8237,TYPE_DECL,,,,"struct ngx_command_s {
    ngx_str_t             name;
    ngx_uint_t            type;
    char               *(*set)(ngx_conf_t *cf, ngx_command_t *cmd, void *conf);
    ngx_uint_t            conf;
    ngx_uint_t            offset;
    void                 *post;
}",1,core\ngx_conf_file.h,ngx_command_s,,false,77,ngx_command_s,1
8250,TYPE_DECL,,,,"struct ngx_open_file_s {
    ngx_fd_t              fd;
    ngx_str_t             name;

    void                (*flush)(ngx_open_file_t *file, ngx_log_t *log);
    void                 *data;
}",1,core\ngx_conf_file.h,ngx_open_file_s,,false,89,ngx_open_file_s,2
8260,TYPE_DECL,ngx_conf_file_t,,,"typedef struct {
    ngx_file_t            file;
    ngx_buf_t            *buffer;
    ngx_buf_t            *dump;
    ngx_uint_t            line;
}",1,core\ngx_conf_file.h,ngx_conf_file_t,,false,98,ngx_conf_file_t,3
8266,TYPE_DECL,ngx_conf_dump_t,,,"typedef struct {
    ngx_str_t             name;
    ngx_buf_t            *buffer;
}",1,core\ngx_conf_file.h,ngx_conf_dump_t,,false,106,ngx_conf_dump_t,5
8277,TYPE_DECL,,,,"struct ngx_conf_s {
    char                 *name;
    ngx_array_t          *args;

    ngx_cycle_t          *cycle;
    ngx_pool_t           *pool;
    ngx_pool_t           *temp_pool;
    ngx_conf_file_t      *conf_file;
    ngx_log_t            *log;

    void                 *ctx;
    ngx_uint_t            module_type;
    ngx_uint_t            cmd_type;

    ngx_conf_handler_pt   handler;
    void                 *handler_conf;
}",1,core\ngx_conf_file.h,ngx_conf_s,,false,116,ngx_conf_s,8
8297,TYPE_DECL,ngx_conf_post_t,,,"typedef struct {
    ngx_conf_post_handler_pt  post_handler;
}",1,core\ngx_conf_file.h,ngx_conf_post_t,,false,138,ngx_conf_post_t,10
8300,TYPE_DECL,ngx_conf_deprecated_t,,,"typedef struct {
    ngx_conf_post_handler_pt  post_handler;
    char                     *old_name;
    char                     *new_name;
}",1,core\ngx_conf_file.h,ngx_conf_deprecated_t,,false,143,ngx_conf_deprecated_t,12
8305,TYPE_DECL,ngx_conf_num_bounds_t,,,"typedef struct {
    ngx_conf_post_handler_pt  post_handler;
    ngx_int_t                 low;
    ngx_int_t                 high;
}",1,core\ngx_conf_file.h,ngx_conf_num_bounds_t,,false,150,ngx_conf_num_bounds_t,14
8310,TYPE_DECL,ngx_conf_enum_t,,,"typedef struct {
    ngx_str_t                 name;
    ngx_uint_t                value;
}",1,core\ngx_conf_file.h,ngx_conf_enum_t,,false,157,ngx_conf_enum_t,16
8314,TYPE_DECL,ngx_conf_bitmask_t,,,"typedef struct {
    ngx_str_t                 name;
    ngx_uint_t                mask;
}",1,core\ngx_conf_file.h,ngx_conf_bitmask_t,,false,165,ngx_conf_bitmask_t,18
8464,TYPE_DECL,,core\ngx_config.h:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_config.h,core\ngx_config.h:<global>,,false,1,<global>,8
8467,TYPE_DECL,ANY,,,typedef intptr_t        ngx_int_t;,25,core\ngx_config.h,ngx_int_t,,false,78,ngx_int_t,1
8468,TYPE_DECL,ANY,,,typedef uintptr_t       ngx_uint_t;,25,core\ngx_config.h,ngx_uint_t,,false,79,ngx_uint_t,2
8469,TYPE_DECL,ANY,,,typedef intptr_t        ngx_flag_t;,25,core\ngx_config.h,ngx_flag_t,,false,80,ngx_flag_t,3
8478,TYPE_DECL,,core\ngx_connection.c:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_connection.c,core\ngx_connection.c:<global>,,false,1,<global>,4
10701,TYPE_DECL,,core\ngx_connection.h:<global>,NAMESPACE_BLOCK,<global>,1,core\ngx_connection.h,core\ngx_connection.h:<global>,,false,1,<global>,3
10704,TYPE_DECL,ngx_listening_t,,,typedef struct ngx_listening_s,1,core\ngx_connection.h,ngx_listening_s,,false,16,ngx_listening_s,1
10705,TYPE_DECL,ngx_listening_s,,,typedef struct ngx_listening_s  ngx_listening_t;,33,core\ngx_connection.h,ngx_listening_t,,false,16,ngx_listening_t,2
10706,TYPE_DECL,,,,"struct ngx_listening_s {
    ngx_socket_t        fd;

    struct sockaddr    *sockaddr;
    socklen_t           socklen;    /* size of sockaddr */
    size_t              addr_text_max_len;
    ngx_str_t           addr_text;

    int                 type;

    int                 backlog;
    int                 rcvbuf;
    int                 sndbuf;
#if (NGX_HAVE_KEEPALIVE_TUNABLE)
    int                 keepidle;
    int                 keepintvl;
    int                 keepcnt;
#endif

    /* handler of accepted connection */
    ngx_connection_handler_pt   handler;

    void               *servers;  /* array of ngx_http_in_addr_t, for example */

    ngx_log_t           log;
    ngx_log_t          *logp;

    size_t              pool_size;
    /* should be here because of the AcceptEx() preread */
    size_t              post_accept_buffer_size;
    /* should be here because of the deferred accept */
    ngx_msec_t          post_accept_timeout;

    ngx_listening_t    *previo...",1,core\ngx_connection.h,ngx_listening_s,,false,18,ngx_listening_s,3
10708,TYPE_DECL,sockaddr,,,struct sockaddr,5,core\ngx_connection.h,ngx_listening_s.sockaddr,,false,21,sockaddr,2
10753,TYPE_DECL,,,,"typedef enum {
    NGX_ERROR_ALERT = 0,
    NGX_ERROR_ERR,
    NGX_ERROR_INFO,
    NGX_ERROR_IGNORE_ECONNRESET,
    NGX_ERROR_IGNORE_EINVAL
}",1,core\ngx_connection.h,ngx_connection_log_error_e,,false,96,ngx_connection_log_error_e,4
10767,TYPE_DECL,,,,"typedef enum {
    NGX_TCP_NODELAY_UNSET = 0,
    NGX_TCP_NODELAY_SET,
    NGX_TCP_NODELAY_DISABLED
}",1,core\ngx_connection.h,ngx_connection_tcp_nodelay_e,,false,105,ngx_connection_tcp_nodelay_e,6
10779,TYPE_DECL,,,,"typedef enum {
    NGX_TCP_NOPUSH_UNSET = 0,
    NGX_TCP_NOPUSH_SET,
    NGX_TCP_NOPUSH_DISABLED
}",1,core\ngx_connection.h,ngx_connection_tcp_nopush_e,,false,112,ngx_connection_tcp_nopush_e,8
10791,TYPE_DECL,,,,"struct ngx_connection_s {
    void               *data;
    ngx_event_t        *read;
    ngx_event_t        *write;

    ngx_socket_t        fd;

    ngx_recv_pt         recv;
    ngx_send_pt         send;
    ngx_recv_chain_pt   recv_chain;
    ngx_send_chain_pt   send_chain;

    ngx_listening_t    *listening;

    off_t               sent;

    ngx_log_t          *log;

    ngx_pool_t         *pool;

    int                 type;

    struct sockaddr    *sockaddr;
    socklen_t           socklen;
    ngx_str_t           addr_text;

    ngx_proxy_protocol_t  *proxy_protocol;

#if (NGX_SSL || NGX_COMPAT)
    ngx_ssl_connection_t  *ssl;
#endif

    ngx_udp_connection_t  *udp;

    struct sockaddr    *local_sockaddr;
    socklen_t           local_socklen;

    ngx_buf_t          *buffer;

    ngx_queue_t         queue;

    ngx_atomic_uint_t   number;

    ngx_uint_t          requests;

    unsigned            buffered:8;

    unsigned            log_error:3;     /* ngx_connection_l...",1,core\ngx_connection.h,ngx_connection_s,,false,124,ngx_connection_s,10
10805,TYPE_DECL,sockaddr,,,struct sockaddr,5,core\ngx_connection.h,ngx_connection_s.sockaddr,,false,146,sockaddr,14
10812,TYPE_DECL,local_sockaddr,,,struct sockaddr,5,core\ngx_connection.h,ngx_connection_s.sockaddr,,false,158,sockaddr,21
