30,TYPE_DECL,,assoc.c:<global>,NAMESPACE_BLOCK,<global>,1,assoc.c,assoc.c:<global>,,false,1,<global>,14
861,TYPE_DECL,,,,"struct assoc_iterator {
    uint64_t bucket;
    item *it;
    item *next;
    bool bucket_locked;
}",1,assoc.c,assoc_iterator,,false,292,assoc_iterator,30
1071,TYPE_DECL,,assoc.h:<global>,NAMESPACE_BLOCK,<global>,1,assoc.h,assoc.h:<global>,,false,1,<global>,1
1159,TYPE_DECL,,authfile.c:<global>,NAMESPACE_BLOCK,<global>,1,authfile.c,authfile.c:<global>,,false,1,<global>,11
1162,TYPE_DECL,auth_t,,,"typedef struct auth_entry {
    char *user;
    size_t ulen;
    char *pass;
    size_t plen;
}",1,authfile.c,auth_entry,,false,20,auth_entry,1
1167,TYPE_DECL,auth_entry,,,"typedef struct auth_entry {
    char *user;
    size_t ulen;
    char *pass;
    size_t plen;
} auth_t;",3,authfile.c,auth_t,,false,25,auth_t,2
1493,TYPE_DECL,,authfile.h:<global>,NAMESPACE_BLOCK,<global>,1,authfile.h,authfile.h:<global>,,false,1,<global>,1
1496,TYPE_DECL,,,,"enum authfile_ret {
    AUTHFILE_OK = 0,
    AUTHFILE_OOM,
    AUTHFILE_STATFAIL, // not likely, but just to be sure
    AUTHFILE_OPENFAIL,
    AUTHFILE_MALFORMED,
}",1,authfile.h,authfile_ret,,false,4,authfile_ret,1
1509,TYPE_DECL,authfile_load,,,enum authfile_ret,1,authfile.h,authfile_ret,,false,13,authfile_ret,2
1523,TYPE_DECL,,base64.c:<global>,NAMESPACE_BLOCK,<global>,1,base64.c,base64.c:<global>,,false,1,<global>,3
2211,TYPE_DECL,,base64.h:<global>,NAMESPACE_BLOCK,<global>,1,base64.h,base64.h:<global>,,false,1,<global>,1
2240,TYPE_DECL,,bipbuffer.c:<global>,NAMESPACE_BLOCK,<global>,1,bipbuffer.c,bipbuffer.c:<global>,,false,1,<global>,5
2706,TYPE_DECL,,bipbuffer.h:<global>,NAMESPACE_BLOCK,<global>,1,bipbuffer.h,bipbuffer.h:<global>,,false,1,<global>,1
2709,TYPE_DECL,bipbuf_t,,,"typedef struct
{
    unsigned long int size;

    /* region A */
    unsigned int a_start, a_end;

    /* region B */
    unsigned int b_end;

    /* is B inuse? */
    int b_inuse;

    unsigned char data[];
}",1,bipbuffer.h,bipbuf_t,,false,4,bipbuf_t,1
2809,TYPE_DECL,,cache.c:<global>,NAMESPACE_BLOCK,<global>,1,cache.c,cache.c:<global>,,false,1,<global>,7
3388,TYPE_DECL,,cache.h:<global>,NAMESPACE_BLOCK,<global>,1,cache.h,cache.h:<global>,,false,1,<global>,3
3392,TYPE_DECL,,,,"struct cache_free_s {
    STAILQ_ENTRY(cache_free_s) c_next;
}",1,cache.h,cache_free_s,,false,12,cache_free_s,2
3393,TYPE_DECL,c_next,,,STAILQ_ENTRY(cache_free_s),5,cache.h,cache_free_s.c_next,,false,13,cache_free_s.c_next,1
3394,TYPE_DECL,stqe_next,,,cache_free_s,5,cache.h,cache_free_s.c_next.cache_free_s,,false,13,cache_free_s,1
3397,TYPE_DECL,cache_t,,,"typedef struct {
    /** Mutex to protect access to the structure */
    pthread_mutex_t mutex;
    /** Name of the cache objects in this cache (provided by the caller) */
    char *name;
    /** freelist of available buffers */
    STAILQ_HEAD(cache_head, cache_free_s) head;
    /** The size of each element in this cache */
    size_t bufsize;
    /** The capacity of the list of elements */
    int freetotal;
    /** Total malloc'ed objects */
    int total;
    /** The current number of free elements */
    int freecurr;
    /** A limit on the total number of elements */
    int limit;
}",1,cache.h,cache_t,,false,22,cache_t,3
3400,TYPE_DECL,head,,,cache_head,5,cache.h,cache_t.cache_head,,false,28,cache_head,3
3401,TYPE_DECL,stqh_first,,,cache_free_s,5,cache.h,cache_t.cache_head.cache_free_s,,false,28,cache_free_s,1
3403,TYPE_DECL,stqh_last,,,cache_free_s,5,cache.h,cache_t.cache_head.cache_free_s,,false,28,cache_free_s,3
3486,TYPE_DECL,,crawler.c:<global>,NAMESPACE_BLOCK,<global>,1,crawler.c,crawler.c:<global>,,false,1,<global>,17
3489,TYPE_DECL,crawler_client_t,,,"typedef struct {
    void *c; /* original connection structure. still with source thread attached. */
    int sfd; /* client fd. */
    bipbuf_t *buf; /* output buffer */
    char *cbuf; /* current buffer */
}",1,crawler.c,crawler_client_t,,false,27,crawler_client_t,1
3495,TYPE_DECL,crawler_module_t,,,typedef struct _crawler_module_t,1,crawler.c,_crawler_module_t,,false,34,_crawler_module_t,3
