80,UNKNOWN,1,,uint64_t,32,<empty>,,59,1,CASTTypeId,,<empty>
110,UNKNOWN,1,,uint64_t,30,<empty>,,66,1,CASTTypeId,,<empty>
138,UNKNOWN,1,,uint64_t,28,<empty>,,75,1,CASTTypeId,,<empty>
165,UNKNOWN,1,,uint64_t,37,<empty>,,79,1,CASTTypeId,,<empty>
195,UNKNOWN,1,,char *,48,<empty>,,85,1,CASTTypeId,,<empty>
247,UNKNOWN,1,,uint64_t,28,<empty>,,104,1,CASTTypeId,,<empty>
276,UNKNOWN,1,,uint64_t,39,<empty>,,108,1,CASTTypeId,,<empty>
299,UNKNOWN,1,,char *,59,<empty>,,111,1,CASTTypeId,,<empty>
341,UNKNOWN,1,,uint64_t,32,<empty>,,121,1,CASTTypeId,,<empty>
385,UNKNOWN,1,,uint64_t,35,<empty>,,130,1,CASTTypeId,,<empty>
424,UNKNOWN,1,,uint64_t,27,<empty>,,141,1,CASTTypeId,,<empty>
461,UNKNOWN,1,,uint64_t,28,<empty>,,155,1,CASTTypeId,,<empty>
497,UNKNOWN,1,,uint64_t,45,<empty>,,160,1,CASTTypeId,,<empty>
512,UNKNOWN,1,,uint64_t,32,<empty>,,161,1,CASTTypeId,,<empty>
643,UNKNOWN,1,,char *,39,<empty>,,212,1,CASTTypeId,,<empty>
666,UNKNOWN,1,,uint64_t,65,<empty>,,212,1,CASTTypeId,,<empty>
696,UNKNOWN,1,,uint64_t,42,<empty>,,220,1,CASTTypeId,,<empty>
717,UNKNOWN,1,,uint64_t,51,<empty>,,224,1,CASTTypeId,,<empty>
902,UNKNOWN,1,,struct assoc_iterator *,36,<empty>,,310,1,CASTTypeId,,<empty>
973,UNKNOWN,1,,uint64_t,25,<empty>,,330,1,CASTTypeId,,<empty>
1047,UNKNOWN,1,,struct assoc_iterator *,36,<empty>,,354,1,CASTTypeId,,<empty>
1366,UNKNOWN,1,,void,14,<empty>,,79,1,CASTTypeId,,<empty>
1414,UNKNOWN,1,,void,6,<empty>,,106,1,CASTTypeId,,<empty>
2429,UNKNOWN,1,,unsigned char *,17,<empty>,,83,1,CASTTypeId,,<empty>
2441,UNKNOWN,1,,unsigned char *,17,<empty>,,87,1,CASTTypeId,,<empty>
2571,UNKNOWN,1,,unsigned char *,13,<empty>,,139,1,CASTTypeId,,<empty>
2603,UNKNOWN,1,,unsigned char*,13,<empty>,,148,1,CASTTypeId,,<empty>
3212,UNKNOWN,1,,char*,18,<empty>,,100,1,CASTTypeId,,<empty>
3258,UNKNOWN,1,,char*,18,<empty>,,117,1,CASTTypeId,,<empty>
3338,UNKNOWN,1,,cache_free_s *,9,<empty>,,136,1,CASTTypeId,,<empty>
3361,UNKNOWN,1,,cache_free_s *,9,<empty>,,136,1,CASTTypeId,,<empty>
3373,UNKNOWN,1,,cache_free_s *,9,<empty>,,136,1,CASTTypeId,,<empty>
3858,UNKNOWN,1,,struct crawler_expired_data *,39,<empty>,,160,1,CASTTypeId,,<empty>
3899,UNKNOWN,1,,struct crawler_expired_data *,39,<empty>,,168,1,CASTTypeId,,<empty>
3943,UNKNOWN,1,,struct crawler_expired_data *,39,<empty>,,183,1,CASTTypeId,,<empty>
4007,UNKNOWN,1,,char *,25,<empty>,,204,1,CASTTypeId,,<empty>
4191,UNKNOWN,1,,char *,15,<empty>,,249,1,CASTTypeId,,<empty>
4237,UNKNOWN,1,,long,40,<empty>,,253,1,CASTTypeId,,<empty>
4244,UNKNOWN,1,,unsigned long long,14,<empty>,,254,1,CASTTypeId,,<empty>
4251,UNKNOWN,1,,unsigned long long,14,<empty>,,255,1,CASTTypeId,,<empty>
4267,UNKNOWN,1,,uint64_t,33,<empty>,,255,1,CASTTypeId,,<empty>
4291,UNKNOWN,1,,unsigned long,14,<empty>,,258,1,CASTTypeId,,<empty>
4454,UNKNOWN,1,,conn*,21,<empty>,,295,1,CASTTypeId,,<empty>
4532,UNKNOWN,1,,conn*,27,<empty>,,306,1,CASTTypeId,,<empty>
4650,UNKNOWN,1,,item *,27,<empty>,,344,1,CASTTypeId,,<empty>
4966,UNKNOWN,1,,item *,39,<empty>,,445,1,CASTTypeId,,<empty>
5014,UNKNOWN,1,,char *,32,<empty>,,453,1,CASTTypeId,,<empty>
5499,UNKNOWN,1,,item *,29,<empty>,,612,1,CASTTypeId,,<empty>
6403,UNKNOWN,1,,uintptr_t,21,<empty>,,397,1,CASTTypeId,,<empty>
6442,UNKNOWN,1,,uint64_t const *,23,<empty>,,404,1,CASTTypeId,,<empty>
6844,UNKNOWN,1,,uintptr_t,21,<empty>,,471,1,CASTTypeId,,<empty>
6882,UNKNOWN,1,,uint64_t const *,23,<empty>,,478,1,CASTTypeId,,<empty>
7011,UNKNOWN,1,,char const *,11,<empty>,,508,1,CASTTypeId,,<empty>
7197,UNKNOWN,1,,"void drop_privileges() {
    extern char *__progname;
    char *error = NULL;

    if (sandbox_init(kSBXProfileNoInternet, SANDBOX_NAMED, &error) < 0) {
        fprintf(stderr, ""%s: sandbox_init: %s\n"", __progname, error);
        sandbox_free_error(error);
        exit(EXIT_FAILURE);
    }
}",1,<empty>,,13,1,CASTProblemDeclaration,,<empty>
7198,UNKNOWN,2,,"void setup_privilege_violations_handler(void) {
   // not needed
}",1,<empty>,,26,2,CASTProblemDeclaration,,<empty>
7472,UNKNOWN,1,,store_engine *,24,<empty>,,160,1,CASTTypeId,,<empty>
7599,UNKNOWN,1,,store_engine *,24,<empty>,,183,1,CASTTypeId,,<empty>
8418,UNKNOWN,1,,void *,13,<empty>,,393,1,CASTTypeId,,<empty>
8429,UNKNOWN,1,,store_engine *,24,<empty>,,397,1,CASTTypeId,,<empty>
8717,UNKNOWN,1,,store_engine *,24,<empty>,,468,1,CASTTypeId,,<empty>
8734,UNKNOWN,1,,_store_wbuf *,23,<empty>,,470,1,CASTTypeId,,<empty>
8947,UNKNOWN,1,,store_engine *,24,<empty>,,532,1,CASTTypeId,,<empty>
9154,UNKNOWN,1,,store_engine *,24,<empty>,,587,1,CASTTypeId,,<empty>
9285,UNKNOWN,1,,store_engine *,24,<empty>,,612,1,CASTTypeId,,<empty>
9399,UNKNOWN,1,,store_engine *,24,<empty>,,651,1,CASTTypeId,,<empty>
9532,UNKNOWN,1,,store_engine *,24,<empty>,,685,1,CASTTypeId,,<empty>
9581,UNKNOWN,1,,store_engine *,24,<empty>,,698,1,CASTTypeId,,<empty>
9739,UNKNOWN,1,,store_io_thread *,28,<empty>,,740,1,CASTTypeId,,<empty>
10317,UNKNOWN,1,,store_maint_thread *,31,<empty>,,914,1,CASTTypeId,,<empty>
